city,district,facility_name,x_coordinate,y_coordinate
臺北市,萬華區,財團法人艋舺清水巖祖師廟,300720.3224414319,2770333.3714337293
臺北市,萬華區,常福企業有限公司,300512.0639999997,2770262.0509999995
臺北市,萬華區,常福鮮花禮儀社,300512.0639999997,2770262.0509999995
臺北市,萬華區,清蓮宮,300304.3755901801,2769762.2480362593
臺北市,萬華區,善善禮儀有限公司,300645.24200000096,2770858.026
臺北市,萬華區,貴婦煤氣有限公司,299943.40800000116,2767948.2680000006
臺北市,萬華區,集義宮,300587.026728066,2769737.9391882704
臺北市,萬華區,順隆禮儀社,300749.47599999903,2770887.662
臺北市,萬華區,慈雲寺,300844.80488561984,2771018.14042827
臺北市,萬華區,新約龍華佛教聖國山保安堂,300596.17722212186,2770177.62710494
臺北市,萬華區,楊聖廟,300034.96624060906,2768903.92420907
臺北市,萬華區,萬華二次變電所,299886.0482071088,2769401.03518056
臺北市,萬華區,義山煤氣有限公司,300639.61399999907,2768569.0780000007
臺北市,萬華區,福民企業有限公司,300639.0500000004,2768565.305
臺北市,萬華區,艋舺青山宮,300404.7882902797,2770300.72411996
臺北市,萬華區,艋舺能源有限公司,300695.93836095993,2769516.6876215395
臺北市,萬華區,艋舺龍津宮,300423.4987273918,2770446.14735564
臺北市,萬華區,蓮池寺,299700.86702767236,2769943.84443317
臺北市,萬華區,寶冠生命禮儀企業社,300749.47599999903,2770887.662
臺北市,萬華區,巖清寺,299674.6334900094,2768264.78596006
臺北市,信義區,三張犁福佑宮,307727.04294005013,2768532.1966570094
臺北市,信義區,中坡福壽宮,309223.1051446118,2770320.89898536
臺北市,信義區,仁緣生命事業有限公司,306023.57800000045,2768821.7019999996
臺北市,信義區,天之眼生命事業有限公司,306506.4560000006,2769666.648
臺北市,信義區,天寶聖道宮,308451.0834369335,2769016.55327234
臺北市,信義區,以勒生命有限公司,308092.22400000074,2771206.743
臺北市,信義區,代天殿靈雲宮,307634.4000339402,2768954.984870819
臺北市,信義區,台北市松山五分埔福德宮,308190.0884091143,2771179.29975146
臺北市,信義區,台和盛企業有限公司,306670.129999999,2769242.8929999997
臺北市,信義區,台灣中油忠孝東路站加油站,307238.93999999954,2770490.0380000006
臺北市,信義區,台灣中油松山路站加油站,308280.2939999991,2770311.2979999995
臺北市,信義區,台灣民本生命事業有限公司,307096.9490000009,2770657.785
臺北市,信義區,石泉巖,306874.6901391899,2767227.18725035
臺北市,信義區,吉福宮,308710.985237055,2769814.80118046
臺北市,信義區,同心緣生命企業有限公司,307046.102999999,2770572.592
臺北市,信義區,利嘉實業有限公司,306506.4560000006,2769666.648
臺北市,信義區,沐霖行銷有限公司,307046.102999999,2770572.592
臺北市,信義區,協勝煤氣有限公司,306589.72600000043,2769265.5769999996
臺北市,信義區,東吉精緻生命禮儀有限公司,308094.66999999946,2771206.1739999996
臺北市,信義區,松山奉天宮,309022.51897838584,2770059.74178767
臺北市,信義區,松山進安宮,308563.96870250726,2771062.3736659195
臺北市,信義區,松山順安宮,307363.97710903885,2770826.9923099503
臺北市,信義區,松山慈惠堂,309285.5226092046,2769953.3423613003
臺北市,信義區,松山煤氣有限公司,308992.051999999,2770154.034
臺北市,信義區,松山靈隱寺,308675.06877168274,2768675.88450411
臺北市,信義區,狀元廟,307079.7857503853,2768825.89384341
臺北市,信義區,金順發煤氣行,308376.86400000006,2769940.4930000002
臺北市,信義區,長恩禮儀有限公司,306396.77700000035,2769364.629
臺北市,信義區,信義天后宮,307120.63832785445,2768815.50088684
臺北市,信義區,時代煤氣有限公司,306317.34800000105,2769369.578
臺北市,信義區,真光禪寺,309273.10311510897,2769444.1193142
臺北市,信義區,財團法人台北市松山寺,307424.6189005448,2768487.8232709
臺北市,信義區,財團法人台北市靈源寺,308182.7807032738,2771087.57592359
臺北市,信義區,財團法人承天武聖廟,306874.6901391899,2767227.18725035
臺北市,信義區,基信配電變電所,307483.2529912788,2770411.65425617
臺北市,信義區,御肅人文有限公司,306979.67056871543,2770463.1891121203
臺北市,信義區,普陀山慈航寺,308856.48400448094,2768746.38457457
臺北市,信義區,普陞禮儀社,307563.7550000006,2771181.109
臺北市,信義區,港口奉聖宮,306874.6901391899,2767227.18725035
臺北市,信義區,菩提心禮儀有限公司,306506.4560000006,2769666.648
臺北市,信義區,順安能源有限公司,307711.8579999997,2770773.549
臺北市,信義區,傳恩有限公司,308094.66999999946,2771206.1739999996
臺北市,信義區,慈恩園生命紀念館,307480.83800000086,2767270.5229999996
臺北市,信義區,慈恩園寶塔諴業股份有限公司,307480.83800000086,2767270.5229999996
臺北市,信義區,慈圓生命禮儀有限公司,306506.4560000006,2769666.648
臺北市,信義區,榮明欣有限公司,306307.0180000001,2769329.83
臺北市,信義區,緣允生命有限公司,306396.77700000035,2769364.629
臺北市,信義區,蓮心禮儀有限公司,308094.66999999946,2771206.1739999996
臺北市,信義區,興雅二次變電所,307700.52044783067,2770933.66727958
臺北市,信義區,興雅福德宮,308514.9131168239,2771012.09153377
臺北市,信義區,薪龍生命禮儀有限公司,308094.66999999946,2771206.1739999996
臺北市,信義區,禮部侍郎有限公司,307046.102999999,2770572.592
臺北市,信義區,麒心國際禮儀有限公司,307054.6499999994,2770568.997
臺北市,信義區,寶山企業有限公司,306506.4560000006,2769666.648
臺北市,士林區,九蓮寺,306449.4045652647,2777327.45059042
臺北市,士林區,久大氣體有限公司,301347.79299999954,2775640.5370000005
臺北市,士林區,士林二次變電所,303233.63263225195,2775892.22119021
臺北市,士林區,士林街福德宮,302743.8893139659,2775832.84139565
臺北市,士林區,大豐煤氣有限公司,302488.36199999886,2774734.3989999997
臺北市,士林區,天母三玉宮,303508.1316484016,2778954.8502668506
臺北市,士林區,王順亨企業有限公司,300006.8030000011,2776979.197
臺北市,士林區,台北市士林承德福德宮,302716.0323200785,2775076.1661807504
臺北市,士林區,台北市士林區合誠宮,308031.54454475024,2780025.7478305604
臺北市,士林區,台北地藏禪寺,299562.404677131,2776901.9784616507
臺北市,士林區,台塑石化全國台北交流加油站,301651.4540000005,2775046.387
臺北市,士林區,台塑石化全國洲美加油站,300256.7879999995,2776185.907
臺北市,士林區,台塑石化西歐士林加油站,303281.92900000105,2776469.7480000006
臺北市,士林區,台塑石化西歐基河加油站,302654.9270000008,2775584.8420000006
臺北市,士林區,台灣中油文林路站加油站,303068.0750000005,2775572.901
臺北市,士林區,台灣中油社子站加油站,301620.45400000084,2775301.1459999997
臺北市,士林區,台灣中油芝山加油站,303327.946,2777170.825
臺北市,士林區,台灣中油陽明山站加油站,305038.3390000011,2780894.4259999995
臺北市,士林區,台灣中油福林站加油站,303210.885000001,2776118.799
臺北市,士林區,永明寺,304562.6854937032,2777494.6965325396
臺北市,士林區,永順開發煤氣有限公司,301121.1960000008,2775623.2109999997
臺北市,士林區,共和宮,300969.162959889,2775646.5073199095
臺北市,士林區,吉祥寺,304604.45490038116,2779550.77226263
臺北市,士林區,百齡配電變電所,301785.5739999995,2776544.186
臺北市,士林區,位立賓煤氣企業有限公司,303612.2550000013,2779282.64
臺北市,士林區,妙光寺,304425.2432041797,2776457.4268279406
臺北市,士林區,妙法寺,309192.9009277768,2779579.8877892
臺北市,士林區,宏倫企業有限公司,300603.4559999989,2775967.7270000004
臺北市,士林區,協詠生命禮儀有限公司,301140.6309999997,2775550.5029999996
臺北市,士林區,坤天亭,298914.80358858296,2777452.3250104296
臺北市,士林區,東方寺,306369.45634933957,2779538.10925577
臺北市,士林區,東華行有限公司,305216.1960000008,2780923.4919999996
臺北市,士林區,武德禮儀有限公司,302515.5869999995,2776241.3499999996
臺北市,士林區,法雨山普宜苑,308206.01625131175,2779346.3966671596
臺北市,士林區,社子二次變電所,300408.2943143619,2776265.27607637
臺北市,士林區,芝山巖惠濟宮,304130.17399699165,2777121.97416862
臺北市,士林區,金寶成殯葬禮儀有限公司,300912.3589999997,2775780.774
臺北市,士林區,宣誠煤氣行,303087.15300000075,2775773.449
臺北市,士林區,昭明寺,303099.2397739099,2775093.07626486
臺北市,士林區,飛龍寺,304116.3887609922,2780588.92613149
臺北市,士林區,財團法人台北市士林神農宮,303097.3040000001,2776716.5020000003
臺北市,士林區,財團法人台北市妙德蘭若,304654.6878019904,2777195.0566024305
臺北市,士林區,財團法人台北市南海普陀山慧濟寺,304069.2011261782,2779879.91298404
臺北市,士林區,財團法人台北葫蘆寺,301537.5685922624,2774713.76522103
臺北市,士林區,啟明佛寺,302914.26562903024,2775954.13862414
臺北市,士林區,淨光寺,304179.2588359195,2780063.1030842806
臺北市,士林區,淨因寺,306117.72118239466,2776960.57547263
臺北市,士林區,報恩寺,303078.38420562894,2775310.1834131004
臺北市,士林區,湧泉寺,306027.3838170617,2776847.17193783
臺北市,士林區,無極天聖殿,308703.26729536813,2780899.2982627596
臺北市,士林區,華珍企業有限公司,302338.45799999987,2775677.168
臺北市,士林區,陽明山公館里關聖帝君廟,307024.5288705153,2779642.6732274396
臺北市,士林區,圓明寺,306267.92362248595,2777297.966342091
臺北市,士林區,慈悟寺,303692.8784165259,2780686.96927765
臺北市,士林區,慈諴宮,302924.88529089023,2775795.7252245205
臺北市,士林區,新興煤氣行,305099.13600000006,2781036.8679999993
臺北市,士林區,鼎峰國際商務有限公司,303185.94400000054,2776636.007
臺北市,士林區,廣明寺,300553.916961349,2775971.7986799907
臺北市,士林區,蘭雅配電變電所,303691.2350830176,2778304.24201221
臺北市,士林區,鶴鳴精舍,307676.7178020614,2780425.2401679703
